,Last_Update,Province_State,Country_Region,Confirmed,Deaths,Confirmed_perday,Deaths_perday
2543,2022-11-24 04:21:09,New Mexico,US,50146,837,44251.0,728.0
2544,2022-11-24 04:21:09,New Mexico,US,7366,75,-42780.0,-762.0
2545,2022-11-24 04:21:09,New Mexico,US,43176,488,35810.0,413.0
2546,2022-11-24 04:21:09,New Mexico,US,38801,367,-4375.0,-121.0
2547,2022-11-24 04:21:09,New Mexico,US,2395,85,-36406.0,-282.0
2548,2022-11-24 04:21:09,New Mexico,US,4547,96,2152.0,11.0
2549,2022-11-24 04:21:09,New Mexico,US,7078,101,2531.0,5.0
2550,2022-11-24 04:21:09,New Mexico,US,3192,59,-3886.0,-42.0
2551,2022-11-24 04:21:09,New Mexico,US,7098,0,3906.0,-59.0
2552,2022-11-24 04:21:09,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-24 04:21:09,New Mexico,US,23121,307,22201.0,287.0
2520,2022-11-25 04:21:06,New Mexico,US,189146,2140,166025.0,1833.0
2521,2022-11-25 04:21:06,New Mexico,US,500,22,-188646.0,-2118.0
2522,2022-11-25 04:21:06,New Mexico,US,23967,357,23467.0,335.0
2523,2022-11-25 04:21:06,New Mexico,US,8866,207,-15101.0,-150.0
2524,2022-11-25 04:21:06,New Mexico,US,2730,68,-6136.0,-139.0
2525,2022-11-25 04:21:06,New Mexico,US,14706,231,11976.0,163.0
2526,2022-11-25 04:21:06,New Mexico,US,711,6,-13995.0,-225.0
2527,2022-11-25 04:21:06,New Mexico,US,73309,914,72598.0,908.0
2528,2022-11-25 04:21:06,New Mexico,US,18762,322,-54547.0,-592.0
2529,2022-11-25 04:21:06,New Mexico,US,9244,107,-9518.0,-215.0
2530,2022-11-25 04:21:06,New Mexico,US,1288,18,-7956.0,-89.0
2531,2022-11-25 04:21:06,New Mexico,US,100,4,-1188.0,-14.0
2532,2022-11-25 04:21:06,New Mexico,US,1278,16,1178.0,12.0
2533,2022-11-25 04:21:06,New Mexico,US,21795,406,20517.0,390.0
2534,2022-11-25 04:21:06,New Mexico,US,6303,70,-15492.0,-336.0
2535,2022-11-25 04:21:06,New Mexico,US,4440,22,-1863.0,-48.0
2536,2022-11-25 04:21:06,New Mexico,US,7759,147,3319.0,125.0
2537,2022-11-25 04:21:06,New Mexico,US,31551,637,23792.0,490.0
2538,2022-11-25 04:21:06,New Mexico,US,967,20,-30584.0,-617.0
2539,2022-11-25 04:21:06,New Mexico,US,16187,217,15220.0,197.0
2540,2022-11-25 04:21:06,New Mexico,US,2431,69,-13756.0,-148.0
2541,2022-11-25 04:21:06,New Mexico,US,12859,158,10428.0,89.0
2542,2022-11-25 04:21:06,New Mexico,US,5895,109,-6964.0,-49.0
2543,2022-11-25 04:21:06,New Mexico,US,50146,837,44251.0,728.0
2544,2022-11-25 04:21:06,New Mexico,US,7366,75,-42780.0,-762.0
2545,2022-11-25 04:21:06,New Mexico,US,43176,488,35810.0,413.0
2546,2022-11-25 04:21:06,New Mexico,US,38801,367,-4375.0,-121.0
2547,2022-11-25 04:21:06,New Mexico,US,2395,85,-36406.0,-282.0
2548,2022-11-25 04:21:06,New Mexico,US,4547,96,2152.0,11.0
2549,2022-11-25 04:21:06,New Mexico,US,7078,101,2531.0,5.0
2550,2022-11-25 04:21:06,New Mexico,US,3192,59,-3886.0,-42.0
2551,2022-11-25 04:21:06,New Mexico,US,7098,0,3906.0,-59.0
2552,2022-11-25 04:21:06,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-25 04:21:06,New Mexico,US,23121,307,22201.0,287.0
2520,2022-11-26 04:21:11,New Mexico,US,189146,2140,166025.0,1833.0
2521,2022-11-26 04:21:11,New Mexico,US,500,22,-188646.0,-2118.0
2522,2022-11-26 04:21:11,New Mexico,US,23967,357,23467.0,335.0
2523,2022-11-26 04:21:11,New Mexico,US,8866,207,-15101.0,-150.0
2524,2022-11-26 04:21:11,New Mexico,US,2730,68,-6136.0,-139.0
2525,2022-11-26 04:21:11,New Mexico,US,14706,231,11976.0,163.0
2526,2022-11-26 04:21:11,New Mexico,US,711,6,-13995.0,-225.0
2527,2022-11-26 04:21:11,New Mexico,US,73309,914,72598.0,908.0
2528,2022-11-26 04:21:11,New Mexico,US,18762,322,-54547.0,-592.0
2529,2022-11-26 04:21:11,New Mexico,US,9244,107,-9518.0,-215.0
2530,2022-11-26 04:21:11,New Mexico,US,1288,18,-7956.0,-89.0
2531,2022-11-26 04:21:11,New Mexico,US,100,4,-1188.0,-14.0
2532,2022-11-26 04:21:11,New Mexico,US,1278,16,1178.0,12.0
2533,2022-11-26 04:21:11,New Mexico,US,21795,406,20517.0,390.0
2534,2022-11-26 04:21:11,New Mexico,US,6303,70,-15492.0,-336.0
2535,2022-11-26 04:21:11,New Mexico,US,4440,22,-1863.0,-48.0
2536,2022-11-26 04:21:11,New Mexico,US,7759,147,3319.0,125.0
2537,2022-11-26 04:21:11,New Mexico,US,31551,637,23792.0,490.0
2538,2022-11-26 04:21:11,New Mexico,US,967,20,-30584.0,-617.0
2539,2022-11-26 04:21:11,New Mexico,US,16187,217,15220.0,197.0
2540,2022-11-26 04:21:11,New Mexico,US,2431,69,-13756.0,-148.0
2541,2022-11-26 04:21:11,New Mexico,US,12859,158,10428.0,89.0
2542,2022-11-26 04:21:11,New Mexico,US,5895,109,-6964.0,-49.0
2543,2022-11-26 04:21:11,New Mexico,US,50146,837,44251.0,728.0
2544,2022-11-26 04:21:11,New Mexico,US,7366,75,-42780.0,-762.0
2545,2022-11-26 04:21:11,New Mexico,US,43176,488,35810.0,413.0
2546,2022-11-26 04:21:11,New Mexico,US,38801,367,-4375.0,-121.0
2547,2022-11-26 04:21:11,New Mexico,US,2395,85,-36406.0,-282.0
2548,2022-11-26 04:21:11,New Mexico,US,4547,96,2152.0,11.0
2549,2022-11-26 04:21:11,New Mexico,US,7078,101,2531.0,5.0
2550,2022-11-26 04:21:11,New Mexico,US,3192,59,-3886.0,-42.0
2551,2022-11-26 04:21:11,New Mexico,US,7098,0,3906.0,-59.0
2552,2022-11-26 04:21:11,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-26 04:21:11,New Mexico,US,23121,307,22201.0,287.0
2520,2022-11-27 04:21:05,New Mexico,US,189146,2140,166025.0,1833.0
2521,2022-11-27 04:21:05,New Mexico,US,500,22,-188646.0,-2118.0
2522,2022-11-27 04:21:05,New Mexico,US,23967,357,23467.0,335.0
2523,2022-11-27 04:21:05,New Mexico,US,8866,207,-15101.0,-150.0
2524,2022-11-27 04:21:05,New Mexico,US,2730,68,-6136.0,-139.0
2525,2022-11-27 04:21:05,New Mexico,US,14706,231,11976.0,163.0
2526,2022-11-27 04:21:05,New Mexico,US,711,6,-13995.0,-225.0
2527,2022-11-27 04:21:05,New Mexico,US,73309,914,72598.0,908.0
2528,2022-11-27 04:21:05,New Mexico,US,18762,322,-54547.0,-592.0
2529,2022-11-27 04:21:05,New Mexico,US,9244,107,-9518.0,-215.0
2530,2022-11-27 04:21:05,New Mexico,US,1288,18,-7956.0,-89.0
2531,2022-11-27 04:21:05,New Mexico,US,100,4,-1188.0,-14.0
2532,2022-11-27 04:21:05,New Mexico,US,1278,16,1178.0,12.0
2533,2022-11-27 04:21:05,New Mexico,US,21795,406,20517.0,390.0
2534,2022-11-27 04:21:05,New Mexico,US,6303,70,-15492.0,-336.0
2535,2022-11-27 04:21:05,New Mexico,US,4440,22,-1863.0,-48.0
2536,2022-11-27 04:21:05,New Mexico,US,7759,147,3319.0,125.0
2537,2022-11-27 04:21:05,New Mexico,US,31551,637,23792.0,490.0
2538,2022-11-27 04:21:05,New Mexico,US,967,20,-30584.0,-617.0
2539,2022-11-27 04:21:05,New Mexico,US,16187,217,15220.0,197.0
2540,2022-11-27 04:21:05,New Mexico,US,2431,69,-13756.0,-148.0
2541,2022-11-27 04:21:05,New Mexico,US,12859,158,10428.0,89.0
2542,2022-11-27 04:21:05,New Mexico,US,5895,109,-6964.0,-49.0
2543,2022-11-27 04:21:05,New Mexico,US,50146,837,44251.0,728.0
2544,2022-11-27 04:21:05,New Mexico,US,7366,75,-42780.0,-762.0
2545,2022-11-27 04:21:05,New Mexico,US,43176,488,35810.0,413.0
2546,2022-11-27 04:21:05,New Mexico,US,38801,367,-4375.0,-121.0
2547,2022-11-27 04:21:05,New Mexico,US,2395,85,-36406.0,-282.0
2548,2022-11-27 04:21:05,New Mexico,US,4547,96,2152.0,11.0
2549,2022-11-27 04:21:05,New Mexico,US,7078,101,2531.0,5.0
2550,2022-11-27 04:21:05,New Mexico,US,3192,59,-3886.0,-42.0
2551,2022-11-27 04:21:05,New Mexico,US,7098,0,3906.0,-59.0
2552,2022-11-27 04:21:05,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-27 04:21:05,New Mexico,US,23121,307,22201.0,287.0
2520,2022-11-28 04:21:02,New Mexico,US,189146,2140,166025.0,1833.0
2521,2022-11-28 04:21:02,New Mexico,US,500,22,-188646.0,-2118.0
2522,2022-11-28 04:21:02,New Mexico,US,23967,357,23467.0,335.0
2523,2022-11-28 04:21:02,New Mexico,US,8866,207,-15101.0,-150.0
2524,2022-11-28 04:21:02,New Mexico,US,2730,68,-6136.0,-139.0
2525,2022-11-28 04:21:02,New Mexico,US,14706,231,11976.0,163.0
2526,2022-11-28 04:21:02,New Mexico,US,711,6,-13995.0,-225.0
2527,2022-11-28 04:21:02,New Mexico,US,73309,914,72598.0,908.0
2528,2022-11-28 04:21:02,New Mexico,US,18762,322,-54547.0,-592.0
2529,2022-11-28 04:21:02,New Mexico,US,9244,107,-9518.0,-215.0
2530,2022-11-28 04:21:02,New Mexico,US,1288,18,-7956.0,-89.0
2531,2022-11-28 04:21:02,New Mexico,US,100,4,-1188.0,-14.0
2532,2022-11-28 04:21:02,New Mexico,US,1278,16,1178.0,12.0
2533,2022-11-28 04:21:02,New Mexico,US,21795,406,20517.0,390.0
2534,2022-11-28 04:21:02,New Mexico,US,6303,70,-15492.0,-336.0
2535,2022-11-28 04:21:02,New Mexico,US,4440,22,-1863.0,-48.0
2536,2022-11-28 04:21:02,New Mexico,US,7759,147,3319.0,125.0
2537,2022-11-28 04:21:02,New Mexico,US,31551,637,23792.0,490.0
2538,2022-11-28 04:21:02,New Mexico,US,967,20,-30584.0,-617.0
2539,2022-11-28 04:21:02,New Mexico,US,16187,217,15220.0,197.0
2540,2022-11-28 04:21:02,New Mexico,US,2431,69,-13756.0,-148.0
2541,2022-11-28 04:21:02,New Mexico,US,12859,158,10428.0,89.0
2542,2022-11-28 04:21:02,New Mexico,US,5895,109,-6964.0,-49.0
2543,2022-11-28 04:21:02,New Mexico,US,50146,837,44251.0,728.0
2544,2022-11-28 04:21:02,New Mexico,US,7366,75,-42780.0,-762.0
2545,2022-11-28 04:21:02,New Mexico,US,43176,488,35810.0,413.0
2546,2022-11-28 04:21:02,New Mexico,US,38801,367,-4375.0,-121.0
2547,2022-11-28 04:21:02,New Mexico,US,2395,85,-36406.0,-282.0
2548,2022-11-28 04:21:02,New Mexico,US,4547,96,2152.0,11.0
2549,2022-11-28 04:21:02,New Mexico,US,7078,101,2531.0,5.0
2550,2022-11-28 04:21:02,New Mexico,US,3192,59,-3886.0,-42.0
2551,2022-11-28 04:21:02,New Mexico,US,7098,0,3906.0,-59.0
2552,2022-11-28 04:21:02,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-28 04:21:02,New Mexico,US,23121,307,22201.0,287.0
2520,2022-11-29 04:21:05,New Mexico,US,189966,2140,166845.0,1833.0
2521,2022-11-29 04:21:05,New Mexico,US,503,22,-189463.0,-2118.0
2522,2022-11-29 04:21:05,New Mexico,US,23991,357,23488.0,335.0
2523,2022-11-29 04:21:05,New Mexico,US,8883,207,-15108.0,-150.0
2524,2022-11-29 04:21:05,New Mexico,US,2732,68,-6151.0,-139.0
2525,2022-11-29 04:21:05,New Mexico,US,14744,231,12012.0,163.0
2526,2022-11-29 04:21:05,New Mexico,US,713,6,-14031.0,-225.0
2527,2022-11-29 04:21:05,New Mexico,US,73442,914,72729.0,908.0
2528,2022-11-29 04:21:05,New Mexico,US,18785,322,-54657.0,-592.0
2529,2022-11-29 04:21:05,New Mexico,US,9309,107,-9476.0,-215.0
2530,2022-11-29 04:21:05,New Mexico,US,1293,18,-8016.0,-89.0
2531,2022-11-29 04:21:05,New Mexico,US,101,4,-1192.0,-14.0
2532,2022-11-29 04:21:05,New Mexico,US,1279,16,1178.0,12.0
2533,2022-11-29 04:21:05,New Mexico,US,21824,406,20545.0,390.0
2534,2022-11-29 04:21:05,New Mexico,US,6320,70,-15504.0,-336.0
2535,2022-11-29 04:21:05,New Mexico,US,4451,22,-1869.0,-48.0
2536,2022-11-29 04:21:05,New Mexico,US,7769,147,3318.0,125.0
2537,2022-11-29 04:21:05,New Mexico,US,31655,637,23886.0,490.0
2538,2022-11-29 04:21:05,New Mexico,US,970,20,-30685.0,-617.0
2539,2022-11-29 04:21:05,New Mexico,US,16245,217,15275.0,197.0
2540,2022-11-29 04:21:05,New Mexico,US,2438,69,-13807.0,-148.0
2541,2022-11-29 04:21:05,New Mexico,US,12892,158,10454.0,89.0
2542,2022-11-29 04:21:05,New Mexico,US,5910,109,-6982.0,-49.0
2543,2022-11-29 04:21:05,New Mexico,US,50416,837,44506.0,728.0
2544,2022-11-29 04:21:05,New Mexico,US,7376,75,-43040.0,-762.0
2545,2022-11-29 04:21:05,New Mexico,US,43337,488,35961.0,413.0
2546,2022-11-29 04:21:05,New Mexico,US,38957,367,-4380.0,-121.0
2547,2022-11-29 04:21:05,New Mexico,US,2411,85,-36546.0,-282.0
2548,2022-11-29 04:21:05,New Mexico,US,4565,96,2154.0,11.0
2549,2022-11-29 04:21:05,New Mexico,US,7097,101,2532.0,5.0
2550,2022-11-29 04:21:05,New Mexico,US,3204,59,-3893.0,-42.0
2551,2022-11-29 04:21:05,New Mexico,US,7098,0,3894.0,-59.0
2552,2022-11-29 04:21:05,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-29 04:21:05,New Mexico,US,23222,307,22302.0,287.0
2520,2022-11-30 04:21:07,New Mexico,US,190163,2140,166941.0,1833.0
2521,2022-11-30 04:21:07,New Mexico,US,508,22,-189655.0,-2118.0
2522,2022-11-30 04:21:07,New Mexico,US,24001,357,23493.0,335.0
2523,2022-11-30 04:21:07,New Mexico,US,8903,207,-15098.0,-150.0
2524,2022-11-30 04:21:07,New Mexico,US,2732,68,-6171.0,-139.0
2525,2022-11-30 04:21:07,New Mexico,US,14752,231,12020.0,163.0
2526,2022-11-30 04:21:07,New Mexico,US,715,6,-14037.0,-225.0
2527,2022-11-30 04:21:07,New Mexico,US,73530,914,72815.0,908.0
2528,2022-11-30 04:21:07,New Mexico,US,18802,322,-54728.0,-592.0
2529,2022-11-30 04:21:07,New Mexico,US,9355,107,-9447.0,-215.0
2530,2022-11-30 04:21:07,New Mexico,US,1299,18,-8056.0,-89.0
2531,2022-11-30 04:21:07,New Mexico,US,101,4,-1198.0,-14.0
2532,2022-11-30 04:21:07,New Mexico,US,1280,16,1179.0,12.0
2533,2022-11-30 04:21:07,New Mexico,US,21847,406,20567.0,390.0
2534,2022-11-30 04:21:07,New Mexico,US,6325,70,-15522.0,-336.0
2535,2022-11-30 04:21:07,New Mexico,US,4466,22,-1859.0,-48.0
2536,2022-11-30 04:21:07,New Mexico,US,7774,147,3308.0,125.0
2537,2022-11-30 04:21:07,New Mexico,US,31747,637,23973.0,490.0
2538,2022-11-30 04:21:07,New Mexico,US,970,20,-30777.0,-617.0
2539,2022-11-30 04:21:07,New Mexico,US,16273,217,15303.0,197.0
2540,2022-11-30 04:21:07,New Mexico,US,2443,69,-13830.0,-148.0
2541,2022-11-30 04:21:07,New Mexico,US,12914,158,10471.0,89.0
2542,2022-11-30 04:21:07,New Mexico,US,5914,109,-7000.0,-49.0
2543,2022-11-30 04:21:07,New Mexico,US,50511,837,44597.0,728.0
2544,2022-11-30 04:21:07,New Mexico,US,7385,75,-43126.0,-762.0
2545,2022-11-30 04:21:07,New Mexico,US,43380,488,35995.0,413.0
2546,2022-11-30 04:21:07,New Mexico,US,39006,367,-4374.0,-121.0
2547,2022-11-30 04:21:07,New Mexico,US,2412,85,-36594.0,-282.0
2548,2022-11-30 04:21:07,New Mexico,US,4569,96,2157.0,11.0
2549,2022-11-30 04:21:07,New Mexico,US,7103,101,2534.0,5.0
2550,2022-11-30 04:21:07,New Mexico,US,3212,59,-3891.0,-42.0
2551,2022-11-30 04:21:07,New Mexico,US,7098,0,3886.0,-59.0
2552,2022-11-30 04:21:07,New Mexico,US,920,20,-6178.0,20.0
2553,2022-11-30 04:21:07,New Mexico,US,23256,307,22336.0,287.0
2554,2022-11-23 04:21:06,New York,US,75423,580,52167.0,273.0
2555,2022-11-23 04:21:06,New York,US,10394,163,-65029.0,-417.0
2556,2022-11-23 04:21:06,New York,US,507624,8211,497230.0,8048.0
2557,2022-11-23 04:21:06,New York,US,56211,577,-451413.0,-7634.0
2558,2022-11-23 04:21:06,New York,US,18643,242,-37568.0,-335.0
2559,2022-11-23 04:21:06,New York,US,19630,169,987.0,-73.0
2560,2022-11-23 04:21:06,New York,US,28386,328,8756.0,159.0
2561,2022-11-23 04:21:06,New York,US,25728,252,-2658.0,-76.0
2562,2022-11-23 04:21:06,New York,US,11382,133,-14346.0,-119.0
2563,2022-11-23 04:21:06,New York,US,21488,118,10106.0,-15.0
2564,2022-11-23 04:21:06,New York,US,13099,160,-8389.0,42.0
2565,2022-11-23 04:21:06,New York,US,12834,131,-265.0,-29.0
2566,2022-11-23 04:21:06,New York,US,9684,86,-3150.0,-45.0
2567,2022-11-23 04:21:06,New York,US,79825,710,70141.0,624.0
2568,2022-11-23 04:21:06,New York,US,258984,2808,179159.0,2098.0
2569,2022-11-23 04:21:06,New York,US,7333,71,-251651.0,-2737.0
2570,2022-11-23 04:21:06,New York,US,11660,52,4327.0,-19.0
2571,2022-11-23 04:21:06,New York,US,15929,182,4269.0,130.0
2572,2022-11-23 04:21:06,New York,US,16026,203,97.0,21.0
2573,2022-11-23 04:21:06,New York,US,10408,143,-5618.0,-60.0
2574,2022-11-23 04:21:06,New York,US,1052,5,-9356.0,-138.0
2575,2022-11-23 04:21:06,New York,US,16853,209,15801.0,204.0
2576,2022-11-23 04:21:06,New York,US,25635,150,8782.0,-59.0
2577,2022-11-23 04:21:06,New York,US,891026,13632,865391.0,13482.0
2578,2022-11-23 04:21:06,New York,US,7067,53,-883959.0,-13579.0
2579,2022-11-23 04:21:06,New York,US,13870,129,6803.0,76.0
2580,2022-11-23 04:21:06,New York,US,16231,141,2361.0,12.0
2581,2022-11-23 04:21:06,New York,US,184247,1772,168016.0,1631.0
2582,2022-11-23 04:21:06,New York,US,14480,225,-169767.0,-1547.0
2583,2022-11-23 04:21:06,New York,US,515080,4117,500600.0,3892.0
2584,2022-11-23 04:21:06,New York,US,553372,5877,38292.0,1760.0
2585,2022-11-23 04:21:06,New York,US,57560,623,-495812.0,-5254.0
2586,2022-11-23 04:21:06,New York,US,66439,847,8879.0,224.0
2587,2022-11-23 04:21:06,New York,US,137678,1149,71239.0,302.0
2588,2022-11-23 04:21:06,New York,US,24997,205,-112681.0,-944.0
2589,2022-11-23 04:21:06,New York,US,140216,1244,115219.0,1039.0
2590,2022-11-23 04:21:06,New York,US,10146,124,-130070.0,-1120.0
2591,2022-11-23 04:21:06,New York,US,33233,219,23087.0,95.0
2592,2022-11-23 04:21:06,New York,US,12725,100,-20508.0,-119.0
2593,2022-11-23 04:21:06,New York,US,0,531,-12725.0,431.0
2594,2022-11-23 04:21:06,New York,US,29665,138,29665.0,-393.0
2595,2022-11-23 04:21:06,New York,US,832089,12836,802424.0,12698.0
2596,2022-11-23 04:21:06,New York,US,40115,300,-791974.0,-12536.0
2597,2022-11-23 04:21:06,New York,US,210633,2549,170518.0,2249.0
2598,2022-11-23 04:21:06,New York,US,112104,943,-98529.0,-1606.0
2599,2022-11-23 04:21:06,New York,US,58993,383,-53111.0,-560.0
2600,2022-11-23 04:21:06,New York,US,41877,345,-17116.0,-38.0
2601,2022-11-23 04:21:06,New York,US,6312,41,-35565.0,-304.0
2602,2022-11-23 04:21:06,New York,US,4209,31,-2103.0,-10.0
2603,2022-11-23 04:21:06,New York,US,7333,94,3124.0,63.0
2604,2022-11-23 04:21:06,New York,US,25510,212,18177.0,118.0
2605,2022-11-23 04:21:06,New York,US,24381,264,-1129.0,52.0
2606,2022-11-23 04:21:06,New York,US,532169,4701,507788.0,4437.0
2607,2022-11-23 04:21:06,New York,US,23194,144,-508975.0,-4557.0
2608,2022-11-23 04:21:06,New York,US,13518,90,-9676.0,-54.0
2609,2022-11-23 04:21:06,New York,US,25489,97,11971.0,7.0
2610,2022-11-23 04:21:06,New York,US,40722,394,15233.0,297.0
2611,2022-11-23 04:21:06,New York,US,940,2,-39782.0,-392.0
2612,2022-11-23 04:21:06,New York,US,18001,144,17061.0,142.0
2613,2022-11-23 04:21:06,New York,US,15048,129,-2953.0,-15.0
2614,2022-11-23 04:21:06,New York,US,21004,201,5956.0,72.0
2615,2022-11-23 04:21:06,New York,US,315332,2875,294328.0,2674.0
2616,2022-11-23 04:21:06,New York,US,9678,90,-305654.0,-2785.0
2617,2022-11-23 04:21:06,New York,US,4281,41,-5397.0,-49.0
2554,2022-11-24 04:21:09,New York,US,75450,582,71169.0,541.0
2555,2022-11-24 04:21:09,New York,US,10396,163,-65054.0,-419.0
2556,2022-11-24 04:21:09,New York,US,507875,8216,497479.0,8053.0
2557,2022-11-24 04:21:09,New York,US,56238,577,-451637.0,-7639.0
2558,2022-11-24 04:21:09,New York,US,18648,242,-37590.0,-335.0
2559,2022-11-24 04:21:09,New York,US,19636,170,988.0,-72.0
2560,2022-11-24 04:21:09,New York,US,28390,328,8754.0,158.0
2561,2022-11-24 04:21:09,New York,US,25750,252,-2640.0,-76.0
2562,2022-11-24 04:21:09,New York,US,11387,133,-14363.0,-119.0
2563,2022-11-24 04:21:09,New York,US,21495,119,10108.0,-14.0
2564,2022-11-24 04:21:09,New York,US,13108,160,-8387.0,41.0
2565,2022-11-24 04:21:09,New York,US,12837,131,-271.0,-29.0
2566,2022-11-24 04:21:09,New York,US,9685,86,-3152.0,-45.0
2567,2022-11-24 04:21:09,New York,US,79872,711,70187.0,625.0
2568,2022-11-24 04:21:09,New York,US,259074,2808,179202.0,2097.0
2569,2022-11-24 04:21:09,New York,US,7336,71,-251738.0,-2737.0
2570,2022-11-24 04:21:09,New York,US,11662,52,4326.0,-19.0
2571,2022-11-24 04:21:09,New York,US,15935,182,4273.0,130.0
2572,2022-11-24 04:21:09,New York,US,16033,203,98.0,21.0
2573,2022-11-24 04:21:09,New York,US,10413,143,-5620.0,-60.0
2574,2022-11-24 04:21:09,New York,US,1054,5,-9359.0,-138.0
2575,2022-11-24 04:21:09,New York,US,16859,209,15805.0,204.0
2576,2022-11-24 04:21:09,New York,US,25649,150,8790.0,-59.0
2577,2022-11-24 04:21:09,New York,US,891568,13642,865919.0,13492.0
2578,2022-11-24 04:21:09,New York,US,7069,53,-884499.0,-13589.0
2579,2022-11-24 04:21:09,New York,US,13875,129,6806.0,76.0
2580,2022-11-24 04:21:09,New York,US,16241,142,2366.0,13.0
2581,2022-11-24 04:21:09,New York,US,184340,1774,168099.0,1632.0
2582,2022-11-24 04:21:09,New York,US,14485,225,-169855.0,-1549.0
2583,2022-11-24 04:21:09,New York,US,515433,4118,500948.0,3893.0
2584,2022-11-24 04:21:09,New York,US,553801,5883,38368.0,1765.0
2585,2022-11-24 04:21:09,New York,US,57583,623,-496218.0,-5260.0
2586,2022-11-24 04:21:09,New York,US,66461,847,8878.0,224.0
2587,2022-11-24 04:21:09,New York,US,137709,1150,71248.0,303.0
2588,2022-11-24 04:21:09,New York,US,25002,205,-112707.0,-945.0
2589,2022-11-24 04:21:09,New York,US,140216,1244,115214.0,1039.0
2590,2022-11-24 04:21:09,New York,US,10149,124,-130067.0,-1120.0
2591,2022-11-24 04:21:09,New York,US,33236,220,23087.0,96.0
2592,2022-11-24 04:21:09,New York,US,12728,100,-20508.0,-120.0
2593,2022-11-24 04:21:09,New York,US,0,532,-12728.0,432.0
2594,2022-11-24 04:21:09,New York,US,29694,138,29694.0,-394.0
2595,2022-11-24 04:21:09,New York,US,832616,12864,802922.0,12726.0
2596,2022-11-24 04:21:09,New York,US,40127,300,-792489.0,-12564.0
2597,2022-11-24 04:21:09,New York,US,210742,2551,170615.0,2251.0
2598,2022-11-24 04:21:09,New York,US,112172,943,-98570.0,-1608.0
2599,2022-11-24 04:21:09,New York,US,59019,383,-53153.0,-560.0
2600,2022-11-24 04:21:09,New York,US,41888,346,-17131.0,-37.0
2601,2022-11-24 04:21:09,New York,US,6316,41,-35572.0,-305.0
2602,2022-11-24 04:21:09,New York,US,4209,32,-2107.0,-9.0
2603,2022-11-24 04:21:09,New York,US,7336,94,3127.0,62.0
2604,2022-11-24 04:21:09,New York,US,25514,214,18178.0,120.0
2605,2022-11-24 04:21:09,New York,US,24398,265,-1116.0,51.0
2606,2022-11-24 04:21:09,New York,US,532466,4703,508068.0,4438.0
2607,2022-11-24 04:21:09,New York,US,23209,144,-509257.0,-4559.0
2608,2022-11-24 04:21:09,New York,US,13520,91,-9689.0,-53.0
2609,2022-11-24 04:21:09,New York,US,25501,97,11981.0,6.0
2610,2022-11-24 04:21:09,New York,US,40739,394,15238.0,297.0
2611,2022-11-24 04:21:09,New York,US,932,2,-39807.0,-392.0
2612,2022-11-24 04:21:09,New York,US,18009,144,17077.0,142.0
2613,2022-11-24 04:21:09,New York,US,15050,129,-2959.0,-15.0
2614,2022-11-24 04:21:09,New York,US,21009,201,5959.0,72.0
2615,2022-11-24 04:21:09,New York,US,315569,2876,294560.0,2675.0
2616,2022-11-24 04:21:09,New York,US,9682,90,-305887.0,-2786.0
2617,2022-11-24 04:21:09,New York,US,4284,41,-5398.0,-49.0
2554,2022-11-25 04:21:06,New York,US,75485,582,71201.0,541.0
2555,2022-11-25 04:21:06,New York,US,10401,163,-65084.0,-419.0
2556,2022-11-25 04:21:06,New York,US,507875,8216,497474.0,8053.0
2557,2022-11-25 04:21:06,New York,US,56262,577,-451613.0,-7639.0
2558,2022-11-25 04:21:06,New York,US,18652,242,-37610.0,-335.0
2559,2022-11-25 04:21:06,New York,US,19643,170,991.0,-72.0
2560,2022-11-25 04:21:06,New York,US,28398,328,8755.0,158.0
2561,2022-11-25 04:21:06,New York,US,25764,252,-2634.0,-76.0
2562,2022-11-25 04:21:06,New York,US,11392,133,-14372.0,-119.0
2563,2022-11-25 04:21:06,New York,US,21505,119,10113.0,-14.0
2564,2022-11-25 04:21:06,New York,US,13114,160,-8391.0,41.0
2565,2022-11-25 04:21:06,New York,US,12839,131,-275.0,-29.0
2566,2022-11-25 04:21:06,New York,US,9692,86,-3147.0,-45.0
2567,2022-11-25 04:21:06,New York,US,79919,711,70227.0,625.0
2568,2022-11-25 04:21:06,New York,US,259147,2808,179228.0,2097.0
2569,2022-11-25 04:21:06,New York,US,7339,71,-251808.0,-2737.0
2570,2022-11-25 04:21:06,New York,US,11664,52,4325.0,-19.0
2571,2022-11-25 04:21:06,New York,US,15942,182,4278.0,130.0
